starting_year,student_id,Fall,Winter,Spring
2023,2020-916,65.0,64.0,66.0
2023,2020-917,45.0,39.0,46.0
2023,2020-918,64.0,60.0,77.0
2023,2020-919,63.0,62.0,61.0
2023,2020-92,73.0,65.0,76.0
2023,2020-920,59.0,57.0,77.0
2023,2020-921,71.0,62.0,81.0
2023,2020-922,69.0,66.0,79.0
2023,2020-923,87.0,,85.0
2023,2020-924,56.0,,53.0
2023,2020-925,83.0,77.0,84.0
2023,2020-926,71.0,65.0,75.0
2023,2020-927,85.0,80.0,86.0
2023,2020-928,68.0,,74.0
2023,2020-929,67.0,66.0,69.0
2023,2020-93,59.0,55.0,59.0
2023,2020-930,84.0,77.0,90.0
2023,2020-931,72.0,69.0,82.0
2023,2020-932,65.0,58.0,68.0
2023,2020-933,76.0,68.0,74.0
2023,2020-934,68.0,58.0,64.0
2023,2020-935,66.0,65.0,67.0
2023,2020-936,69.0,60.0,64.0
2023,2020-937,70.0,67.0,88.0
2023,2020-938,54.0,46.0,78.0
2023,2020-939,68.0,,64.0
2023,2020-94,60.0,51.0,71.0
2023,2020-940,72.0,70.0,75.0
2023,2020-941,71.0,66.0,83.0
2023,2020-942,84.0,76.0,80.0
2023,2020-943,68.0,67.0,74.0
2023,2020-944,59.0,,69.0
2023,2020-945,57.0,52.0,58.0
2023,2020-946,64.0,60.0,63.0
2023,2020-947,73.0,67.0,76.0
2023,2020-948,72.0,,72.0
2023,2020-949,73.0,71.0,73.0
2023,2020-95,80.0,75.0,81.0
2023,2020-950,76.0,71.0,80.0
2023,2020-951,78.0,77.0,77.0
2023,2020-952,71.0,68.0,92.0
2023,2020-953,69.0,64.0,73.0
2023,2020-954,81.0,74.0,82.0
2023,2020-955,76.0,69.0,92.0
2023,2020-956,68.0,65.0,92.0
2023,2020-957,68.0,60.0,69.0
2023,2020-958,82.0,81.0,94.0
2023,2020-959,73.0,,69.0
2023,2020-96,91.0,,96.0
2023,2020-960,89.0,83.0,87.0
2023,2020-961,72.0,71.0,73.0
2023,2020-962,73.0,71.0,73.0
2023,2020-963,75.0,69.0,76.0
2023,2020-964,75.0,69.0,76.0
2023,2020-965,77.0,71.0,78.0
2023,2020-966,80.0,,96.0
2023,2020-967,69.0,64.0,72.0
2023,2020-968,74.0,64.0,70.0
2023,2020-969,61.0,56.0,65.0
2023,2020-97,61.0,60.0,57.0
2023,2020-970,59.0,54.0,56.0
2023,2020-971,70.0,61.0,72.0
2023,2020-972,61.0,58.0,64.0
2023,2020-973,63.0,54.0,61.0
2023,2020-974,67.0,64.0,66.0
2023,2020-975,68.0,59.0,72.0
2023,2020-976,88.0,,100.0
2023,2020-977,69.0,66.0,65.0
2023,2020-978,66.0,,66.0
2023,2020-979,70.0,69.0,79.0
2023,2020-98,69.0,66.0,72.0
2023,2020-980,71.0,64.0,73.0
2023,2020-981,69.0,60.0,67.0
2023,2020-982,69.0,,71.0
2023,2020-983,90.0,87.0,87.0
2023,2020-984,71.0,67.0,73.0
2023,2020-985,58.0,,59.0
2023,2020-986,65.0,58.0,69.0
2023,2020-987,56.0,51.0,52.0
2023,2020-988,82.0,80.0,80.0
2023,2020-989,60.0,57.0,55.0
2023,2020-99,90.0,83.0,88.0
2023,2020-990,51.0,48.0,51.0
2023,2020-991,97.0,96.0,97.0
2023,2020-992,69.0,64.0,67.0
2023,2020-993,75.0,68.0,97.0
2023,2020-994,53.0,50.0,54.0
2023,2020-995,61.0,51.0,70.0
2023,2020-996,60.0,50.0,74.0
2023,2020-997,68.0,61.0,71.0
2023,2020-998,76.0,66.0,77.0
2023,2020-999,57.0,,73.0
2023,2021-1,76.0,71.0,83.0
2023,2021-10,53.0,52.0,50.0
2023,2021-100,85.0,79.0,80.0
2023,2021-1000,56.0,49.0,64.0
2023,2021-1001,81.0,78.0,92.0
2023,2021-1002,71.0,68.0,73.0
2023,2021-1003,61.0,59.0,61.0
2023,2021-1004,77.0,,87.0
2023,2021-1005,78.0,73.0,73.0
2023,2021-1006,67.0,57.0,62.0
2023,2021-1007,71.0,63.0,66.0
2023,2021-1008,75.0,65.0,79.0
2023,2021-1009,72.0,66.0,67.0
2023,2021-101,83.0,,95.0
2023,2021-1010,63.0,,70.0
2023,2021-1011,55.0,,50.0
2023,2021-1012,75.0,73.0,88.0
2023,2021-1013,69.0,60.0,71.0
2023,2021-1014,83.0,82.0,78.0
2023,2021-1015,58.0,54.0,54.0
2023,2021-1016,72.0,69.0,67.0
2023,2021-1017,71.0,68.0,66.0
2023,2021-1018,74.0,,71.0
2023,2021-1019,74.0,69.0,83.0
2023,2021-102,65.0,,76.0
2023,2021-1020,83.0,79.0,96.0
2023,2021-1021,74.0,64.0,84.0
2023,2021-1022,67.0,66.0,62.0
2023,2021-1023,62.0,57.0,57.0
2023,2021-1024,91.0,82.0,97.0
2023,2021-1025,61.0,54.0,56.0
2023,2021-1026,60.0,52.0,55.0
2023,2021-1027,76.0,72.0,71.0
2023,2021-1028,65.0,60.0,71.0
2023,2021-1029,65.0,61.0,73.0
2023,2021-103,78.0,77.0,73.0
2023,2021-1030,56.0,52.0,57.0
2023,2021-1031,51.0,44.0,46.0
2023,2021-1032,67.0,61.0,62.0
2023,2021-1033,67.0,59.0,77.0
2023,2021-1034,71.0,,66.0
2023,2021-1035,57.0,56.0,52.0
2023,2021-1036,79.0,69.0,74.0
2023,2021-1037,72.0,66.0,67.0
2023,2021-1038,74.0,70.0,78.0
2023,2021-1039,70.0,67.0,74.0
2023,2021-104,80.0,71.0,91.0
2023,2021-1040,79.0,75.0,77.0
2023,2021-1041,71.0,70.0,85.0
2023,2021-1042,56.0,54.0,67.0
2023,2021-1043,70.0,61.0,65.0
2023,2021-1044,57.0,55.0,52.0
2023,2021-1045,74.0,66.0,85.0
2023,2021-1046,56.0,46.0,51.0
2023,2021-1047,73.0,,84.0
2023,2021-1048,81.0,71.0,93.0
2023,2021-1049,83.0,80.0,93.0
2023,2021-105,79.0,70.0,92.0
2023,2021-1050,73.0,65.0,68.0
2023,2021-1051,88.0,83.0,94.0
2023,2021-1052,65.0,59.0,61.0
2023,2021-1053,75.0,66.0,76.0
2023,2021-1054,76.0,73.0,76.0
2023,2021-1055,92.0,88.0,100.0
2023,2021-1056,98.0,,100.0
2023,2021-1057,76.0,74.0,82.0
2023,2021-1058,75.0,,72.0
2023,2021-1059,62.0,,64.0
2023,2021-106,52.0,44.0,47.0
2023,2021-1060,57.0,,52.0
2023,2021-1061,60.0,58.0,55.0
2023,2021-1062,85.0,75.0,80.0
2023,2021-1063,64.0,54.0,59.0
2023,2021-1064,70.0,66.0,65.0
2023,2021-1065,82.0,78.0,81.0
2023,2021-1066,59.0,56.0,68.0
2023,2021-1067,46.0,,41.0
2023,2021-1068,57.0,52.0,52.0
2023,2021-1069,88.0,79.0,87.0
2023,2021-107,67.0,57.0,62.0
2023,2021-1070,68.0,64.0,79.0
2023,2021-1071,87.0,80.0,83.0
2023,2021-1072,81.0,77.0,95.0
2023,2021-1073,59.0,53.0,54.0
2023,2021-1074,63.0,57.0,65.0
2023,2021-1075,80.0,74.0,76.0
2023,2021-1076,65.0,62.0,61.0
2023,2021-1077,56.0,,51.0
2023,2021-1078,59.0,52.0,58.0
2023,2021-1079,80.0,76.0,75.0
2023,2021-108,69.0,66.0,69.0
2023,2021-1080,80.0,79.0,89.0
2023,2021-1081,91.0,87.0,86.0
2023,2021-1082,71.0,65.0,66.0
2023,2021-1083,71.0,61.0,66.0
2023,2021-1084,89.0,79.0,84.0
2023,2021-1085,75.0,73.0,70.0
2023,2021-1086,60.0,50.0,55.0
2023,2021-1087,68.0,63.0,63.0
2023,2021-1088,70.0,62.0,75.0
2023,2021-1089,65.0,55.0,66.0
2023,2021-109,73.0,,68.0
2023,2021-1090,53.0,44.0,48.0
2023,2021-1091,69.0,60.0,64.0
2023,2021-1092,51.0,43.0,61.0
2023,2021-1093,69.0,62.0,64.0
2023,2021-1094,55.0,50.0,65.0
2023,2021-1095,71.0,,83.0
2023,2021-1096,77.0,70.0,87.0
2023,2021-1097,68.0,,63.0
2023,2021-1098,59.0,50.0,72.0
2023,2021-1099,58.0,53.0,53.0
2023,2021-11,57.0,56.0,52.0
2023,2021-110,68.0,64.0,81.0
2023,2021-1100,80.0,79.0,92.0
2023,2021-1101,79.0,70.0,84.0
2023,2021-1102,86.0,79.0,91.0
2023,2021-1103,60.0,59.0,68.0
2023,2021-1104,74.0,,69.0
2023,2021-1105,85.0,81.0,89.0
2023,2021-1106,65.0,61.0,63.0
2023,2021-1107,84.0,77.0,79.0
2023,2021-1108,73.0,66.0,78.0
2023,2021-1109,69.0,64.0,71.0
2023,2021-111,79.0,74.0,74.0
2023,2021-1110,65.0,,60.0
2023,2021-1111,67.0,,73.0
2023,2021-1112,86.0,81.0,81.0
2023,2021-1113,44.0,39.0,39.0
2023,2021-1114,55.0,53.0,54.0
2023,2021-1115,65.0,63.0,68.0
2023,2021-1116,70.0,62.0,65.0
2023,2021-1117,56.0,55.0,69.0
2023,2021-1118,81.0,80.0,89.0
2023,2021-1119,66.0,,61.0
2023,2021-112,74.0,,75.0
2023,2021-1120,79.0,75.0,86.0
2023,2021-1121,45.0,40.0,40.0
2023,2021-1122,69.0,,71.0
2023,2021-1123,65.0,60.0,78.0
2023,2021-1124,66.0,59.0,61.0
2023,2021-1125,73.0,68.0,86.0
2023,2021-1126,63.0,62.0,68.0
2023,2021-1127,88.0,87.0,97.0
2023,2021-1128,59.0,52.0,62.0
2023,2021-1129,60.0,57.0,65.0
2023,2021-113,70.0,60.0,65.0
2023,2021-1130,68.0,61.0,63.0
2023,2021-1131,63.0,61.0,72.0
2023,2021-1132,89.0,,100.0
2023,2021-1133,63.0,53.0,58.0
2023,2021-1134,64.0,58.0,59.0
2023,2021-1135,55.0,47.0,50.0
2023,2021-1136,69.0,66.0,65.0
2023,2021-1137,56.0,47.0,51.0
2023,2021-1138,61.0,51.0,69.0
2023,2021-1139,56.0,47.0,51.0
2023,2021-114,70.0,65.0,65.0
2023,2021-1140,74.0,,69.0
2023,2021-1141,74.0,68.0,82.0
2023,2021-1142,53.0,50.0,48.0
2023,2021-1143,79.0,76.0,74.0
2023,2021-1144,64.0,61.0,66.0
2023,2021-1145,71.0,68.0,68.0
2023,2021-1146,87.0,82.0,94.0
2023,2021-1147,69.0,62.0,66.0
2023,2021-1148,76.0,67.0,71.0
2023,2021-1149,66.0,63.0,61.0
2023,2021-115,55.0,52.0,50.0
2023,2021-1150,60.0,58.0,58.0
2023,2021-1151,51.0,43.0,46.0
2023,2021-1152,73.0,69.0,84.0
2023,2021-1153,70.0,,65.0
2023,2021-1154,71.0,66.0,66.0
2023,2021-1155,74.0,68.0,69.0
2023,2021-1156,74.0,71.0,75.0
2023,2021-1157,67.0,60.0,66.0
2023,2021-1158,67.0,66.0,62.0
2023,2021-1159,81.0,79.0,76.0
2023,2021-116,68.0,66.0,63.0
2023,2021-1160,83.0,76.0,78.0
2023,2021-1161,79.0,69.0,74.0
2023,2021-1162,67.0,65.0,62.0
2023,2021-1163,66.0,64.0,64.0
2023,2021-1164,83.0,78.0,78.0
2023,2021-1165,92.0,84.0,88.0
2023,2021-1166,70.0,61.0,67.0
2023,2021-1167,70.0,,65.0
2023,2021-1168,75.0,69.0,70.0
2023,2021-1169,75.0,71.0,70.0
2023,2021-117,62.0,59.0,57.0
2023,2021-1170,68.0,65.0,79.0
2023,2021-1171,65.0,,60.0
2023,2021-1172,73.0,72.0,68.0
2023,2021-1173,73.0,63.0,72.0
2023,2021-1174,81.0,79.0,76.0
2023,2021-1175,36.0,31.0,31.0
2023,2021-1176,77.0,74.0,72.0
2023,2021-1177,45.0,36.0,40.0
2023,2021-1178,64.0,58.0,59.0
2023,2021-1179,63.0,54.0,64.0
2023,2021-118,63.0,60.0,59.0
2023,2021-1180,79.0,71.0,83.0
2023,2021-1181,68.0,61.0,63.0
2023,2021-1182,66.0,61.0,61.0
2023,2021-1183,82.0,80.0,93.0
2023,2021-1184,71.0,62.0,66.0
2023,2021-1185,68.0,65.0,63.0
2023,2021-1186,76.0,70.0,85.0
2023,2021-1187,75.0,72.0,85.0
2023,2021-1188,90.0,88.0,94.0
2023,2021-1189,75.0,74.0,84.0
2023,2021-119,85.0,84.0,80.0
2023,2021-1190,80.0,71.0,75.0
2023,2021-1191,60.0,50.0,55.0
2023,2021-1192,67.0,58.0,62.0
2023,2021-1193,83.0,82.0,97.0
2023,2021-1194,74.0,66.0,69.0
2023,2021-1195,81.0,76.0,88.0
2023,2021-1196,70.0,69.0,65.0
2023,2021-1197,75.0,69.0,70.0
2023,2021-1198,71.0,,66.0
2023,2021-1199,64.0,,70.0
2023,2021-12,66.0,63.0,64.0
2023,2021-120,59.0,,54.0
2023,2021-1200,68.0,,81.0
2023,2021-1201,65.0,58.0,75.0
2023,2021-1202,74.0,65.0,75.0
2023,2021-1203,72.0,66.0,83.0
2023,2021-1204,67.0,61.0,65.0
2023,2021-1205,64.0,,78.0
2023,2021-1206,63.0,,65.0
2023,2021-1207,57.0,54.0,52.0
2023,2021-1208,77.0,68.0,74.0
2023,2021-1209,67.0,63.0,62.0
2023,2021-121,69.0,59.0,77.0
2023,2021-1210,82.0,81.0,77.0
2023,2021-1211,64.0,61.0,75.0
2023,2021-1212,65.0,57.0,68.0
2023,2021-1213,54.0,50.0,49.0
2023,2021-1214,60.0,59.0,55.0
2023,2021-1215,71.0,67.0,66.0
2023,2021-1216,63.0,61.0,59.0
2023,2021-1217,60.0,51.0,73.0
2023,2021-1218,71.0,,66.0
2023,2021-1219,61.0,59.0,56.0
2023,2021-122,83.0,78.0,78.0
2023,2021-1220,71.0,68.0,66.0
2023,2021-1221,86.0,80.0,88.0
2023,2021-1222,58.0,50.0,53.0
2023,2021-1223,59.0,52.0,63.0
2023,2021-1224,68.0,62.0,63.0
2023,2021-1225,59.0,57.0,54.0
2023,2021-1226,61.0,56.0,70.0
2023,2021-1227,72.0,62.0,67.0
2023,2021-1228,94.0,92.0,89.0
2023,2021-1229,73.0,,75.0
2023,2021-123,59.0,56.0,61.0
2023,2021-1230,67.0,63.0,62.0
2023,2021-1231,52.0,49.0,47.0
2023,2021-1232,74.0,,69.0
2023,2021-1233,75.0,73.0,88.0
2023,2021-1234,66.0,61.0,61.0
2023,2021-1235,61.0,51.0,56.0
2023,2021-1236,68.0,,63.0
2023,2021-1237,72.0,,67.0
2023,2021-1238,78.0,75.0,90.0
2023,2021-1239,86.0,81.0,81.0
2023,2021-124,77.0,75.0,72.0
2023,2021-1240,68.0,67.0,66.0
2023,2021-1241,75.0,73.0,70.0
2023,2021-1242,70.0,68.0,65.0
2023,2021-1243,68.0,58.0,63.0
2023,2021-1244,73.0,67.0,79.0
2023,2021-1245,71.0,64.0,66.0
2023,2021-1246,80.0,76.0,80.0
2023,2021-1247,63.0,,58.0
2023,2021-1248,60.0,,55.0
2023,2021-1249,80.0,74.0,75.0
2023,2021-125,74.0,64.0,80.0
2023,2021-1250,72.0,,67.0
2023,2021-1251,82.0,73.0,92.0
2023,2021-1252,62.0,,57.0
2023,2021-1253,79.0,77.0,74.0
2023,2021-1254,87.0,83.0,84.0
2023,2021-1255,61.0,53.0,58.0
2023,2021-1256,71.0,69.0,66.0
2023,2021-1257,73.0,72.0,81.0
2023,2021-1258,72.0,67.0,67.0
2023,2021-1259,56.0,,51.0
2023,2021-126,78.0,68.0,82.0
2023,2021-1260,65.0,,60.0
2023,2021-1261,85.0,80.0,80.0
2023,2021-1262,73.0,68.0,68.0
2023,2021-1263,83.0,79.0,94.0
2023,2021-1264,93.0,,93.0
2023,2021-1265,55.0,54.0,67.0
2023,2021-1266,95.0,89.0,90.0
2023,2021-1267,60.0,52.0,56.0
2023,2021-1268,81.0,71.0,95.0
2023,2021-1269,64.0,56.0,59.0
2023,2021-127,71.0,,73.0
2023,2021-1270,74.0,72.0,74.0
2023,2021-1271,76.0,74.0,71.0
2023,2021-1272,64.0,57.0,59.0
2023,2021-1273,69.0,61.0,79.0
2023,2021-1274,91.0,90.0,86.0
2023,2021-1275,87.0,81.0,82.0
2023,2021-1276,67.0,61.0,62.0
2023,2021-1277,63.0,54.0,63.0
2023,2021-1278,71.0,70.0,66.0
2023,2021-1279,89.0,86.0,97.0
2023,2021-128,63.0,57.0,62.0
2023,2021-1280,65.0,55.0,60.0
2023,2021-1281,53.0,47.0,48.0
2023,2021-1282,73.0,,68.0
2023,2021-1283,56.0,49.0,51.0
2023,2021-1284,90.0,86.0,85.0
2023,2021-1285,72.0,63.0,86.0
2023,2021-1286,56.0,51.0,55.0
2023,2021-1287,77.0,76.0,82.0
2023,2021-1288,62.0,58.0,57.0
2023,2021-1289,75.0,68.0,70.0
2023,2021-129,53.0,49.0,65.0
2023,2021-1290,82.0,78.0,77.0
2023,2021-1291,71.0,64.0,66.0
2023,2021-1292,89.0,82.0,84.0
2023,2021-1293,64.0,57.0,59.0
2023,2021-1294,75.0,73.0,71.0
2023,2021-1295,70.0,62.0,65.0
2023,2021-1296,78.0,75.0,73.0
2023,2021-1297,78.0,77.0,91.0
2023,2021-1298,91.0,88.0,86.0
2023,2021-1299,67.0,65.0,69.0
2023,2021-13,74.0,67.0,80.0
2023,2021-130,78.0,,89.0
2023,2021-1300,77.0,72.0,72.0
2023,2021-1301,64.0,57.0,59.0
2023,2021-1302,66.0,64.0,71.0
2023,2021-1303,91.0,90.0,86.0
2023,2021-1304,68.0,59.0,81.0
2023,2021-1305,74.0,69.0,69.0
2023,2021-1306,62.0,55.0,57.0
2023,2021-1307,73.0,,68.0
2023,2021-1308,53.0,45.0,50.0
2023,2021-1309,75.0,69.0,70.0
2023,2021-131,60.0,52.0,71.0
2023,2021-1310,54.0,52.0,49.0
2023,2021-1311,63.0,,69.0
2023,2021-1312,70.0,61.0,65.0
2023,2021-1313,85.0,84.0,83.0
2023,2021-1314,55.0,46.0,50.0
2023,2021-1315,77.0,68.0,72.0
2023,2021-1316,97.0,88.0,100.0
2023,2021-1317,74.0,70.0,69.0
2023,2021-1318,74.0,66.0,78.0
2023,2021-1319,82.0,74.0,84.0
2023,2021-132,77.0,69.0,72.0
2023,2021-1320,61.0,60.0,56.0
2023,2021-1321,88.0,78.0,86.0
2023,2021-1322,66.0,64.0,61.0
2023,2021-1323,58.0,55.0,72.0
2023,2021-1324,73.0,72.0,79.0
2023,2021-1325,69.0,,74.0
2023,2021-1326,56.0,52.0,52.0
2023,2021-1327,65.0,,60.0
2023,2021-1328,64.0,,68.0
2023,2021-1329,73.0,64.0,68.0
2023,2021-133,69.0,,72.0
2023,2021-1330,66.0,64.0,61.0
2023,2021-1331,82.0,,85.0
2023,2021-1332,72.0,,67.0
2023,2021-1333,85.0,75.0,95.0
2023,2021-1334,76.0,71.0,71.0
2023,2021-1335,72.0,66.0,85.0
2023,2021-1336,82.0,79.0,77.0
2023,2021-1337,67.0,58.0,76.0
2023,2021-1338,60.0,,68.0
2023,2021-1339,63.0,58.0,58.0
2023,2021-134,72.0,,74.0
2023,2021-1340,87.0,84.0,86.0
2023,2021-1341,82.0,,77.0
2023,2021-1342,56.0,47.0,51.0
2023,2021-1343,82.0,,77.0
2023,2021-1344,69.0,,64.0
2023,2021-1345,83.0,73.0,80.0
2023,2021-1346,67.0,62.0,77.0
2023,2021-1347,76.0,72.0,71.0
2023,2021-1348,70.0,61.0,72.0
2023,2021-1349,65.0,62.0,60.0
2023,2021-135,77.0,,81.0
2023,2021-1350,55.0,49.0,62.0
2023,2021-1351,81.0,79.0,76.0
2023,2021-1352,87.0,79.0,82.0
2023,2021-1353,68.0,64.0,63.0
2023,2021-1354,77.0,,72.0
2023,2021-1355,75.0,,70.0
2023,2021-1356,86.0,81.0,81.0
2023,2021-1357,69.0,59.0,80.0
2023,2021-1358,76.0,69.0,77.0
2023,2021-1359,57.0,49.0,52.0
2023,2021-136,68.0,65.0,65.0
2023,2021-1360,62.0,57.0,59.0
2023,2021-1361,73.0,72.0,72.0
2023,2021-1362,63.0,55.0,66.0
2023,2021-1363,59.0,56.0,65.0
2023,2021-1364,61.0,,71.0
2023,2021-1365,69.0,68.0,64.0
2023,2021-1366,68.0,58.0,74.0
2023,2021-1367,62.0,55.0,62.0
2023,2021-1368,63.0,57.0,58.0
2023,2021-1369,78.0,,88.0
2023,2021-137,71.0,68.0,66.0
2023,2021-1370,80.0,77.0,88.0
2023,2021-1371,74.0,,69.0
2023,2021-1372,54.0,51.0,68.0
2023,2021-1373,78.0,76.0,87.0
2023,2021-1374,59.0,50.0,61.0
2023,2021-1375,54.0,45.0,49.0
2023,2021-1376,54.0,48.0,68.0
2023,2021-1377,74.0,69.0,69.0
2023,2021-1378,80.0,78.0,83.0
2023,2021-1379,72.0,66.0,67.0
2023,2021-138,76.0,67.0,81.0
2023,2021-1380,78.0,70.0,90.0
2023,2021-1381,69.0,68.0,64.0
2023,2021-1382,91.0,82.0,86.0
2023,2021-1383,59.0,50.0,71.0
2023,2021-1384,66.0,65.0,61.0
2023,2021-1385,64.0,58.0,72.0
2023,2021-1386,62.0,56.0,57.0
2023,2021-1387,74.0,64.0,69.0
2023,2021-1388,64.0,63.0,67.0
2023,2021-1389,77.0,75.0,75.0
2023,2021-139,71.0,63.0,66.0
2023,2021-1390,78.0,73.0,92.0
2023,2021-1391,82.0,77.0,77.0
2023,2021-1392,58.0,55.0,61.0
2023,2021-1393,65.0,56.0,73.0
2023,2021-1394,79.0,,74.0
2023,2021-1395,61.0,53.0,73.0
2023,2021-1396,58.0,52.0,60.0
2023,2021-1397,73.0,71.0,68.0
2023,2021-1398,79.0,69.0,74.0
2023,2021-1399,73.0,72.0,80.0
2023,2021-14,68.0,63.0,79.0
2023,2021-140,74.0,65.0,69.0
2023,2021-1400,65.0,59.0,60.0
2023,2021-1401,82.0,73.0,77.0
2023,2021-1402,74.0,69.0,69.0
2023,2021-1403,58.0,49.0,53.0
2023,2021-1404,68.0,63.0,63.0
2023,2021-1405,78.0,69.0,75.0
2023,2021-1406,64.0,60.0,76.0
2023,2021-1407,87.0,84.0,82.0
2023,2021-1408,80.0,78.0,75.0
2023,2021-1409,76.0,72.0,71.0
2023,2021-141,81.0,79.0,76.0
2023,2021-1410,87.0,78.0,94.0
2023,2021-1411,78.0,69.0,73.0
2023,2021-1412,73.0,72.0,68.0
2023,2021-1413,64.0,63.0,76.0
2023,2021-1414,84.0,81.0,90.0
2023,2021-1415,69.0,62.0,64.0
2023,2021-1416,82.0,81.0,77.0
2023,2021-1417,67.0,59.0,76.0
2023,2021-1418,79.0,69.0,93.0
2023,2021-1419,69.0,62.0,74.0
2023,2021-142,62.0,61.0,59.0
2023,2021-1420,74.0,72.0,69.0
2023,2021-1421,66.0,58.0,72.0
2023,2021-1422,71.0,70.0,66.0
2023,2021-1423,57.0,56.0,52.0
2023,2021-1424,73.0,63.0,68.0
2023,2021-1425,72.0,,67.0
2023,2021-1426,64.0,59.0,59.0
2023,2021-1427,69.0,64.0,64.0
2023,2021-1428,83.0,74.0,78.0
2023,2021-1429,67.0,65.0,65.0
2023,2021-143,78.0,75.0,73.0
2023,2021-1430,60.0,50.0,55.0
2023,2021-1431,71.0,63.0,66.0
2023,2021-1432,59.0,53.0,54.0
2023,2021-1433,68.0,61.0,63.0
2023,2021-1434,69.0,68.0,75.0
2023,2021-1435,64.0,54.0,70.0
2023,2021-1436,53.0,,55.0
2023,2021-1437,43.0,34.0,49.0
2023,2021-1438,59.0,,72.0
2023,2021-1439,53.0,,65.0
2023,2021-144,56.0,47.0,68.0
2023,2021-1440,67.0,57.0,62.0
2023,2021-1441,80.0,,84.0
2023,2021-1442,84.0,81.0,79.0
2023,2021-1443,70.0,65.0,65.0
2023,2021-1444,56.0,50.0,57.0
2023,2021-1445,60.0,,69.0
2023,2021-1446,86.0,77.0,81.0
2023,2021-1447,73.0,69.0,86.0
2023,2021-1448,70.0,,80.0
2023,2021-1449,66.0,57.0,66.0
2023,2021-145,61.0,55.0,67.0
2023,2021-1450,55.0,52.0,64.0
2023,2021-1451,59.0,52.0,54.0
2023,2021-1452,54.0,51.0,49.0
2023,2021-1453,84.0,,97.0
2023,2021-1454,77.0,68.0,83.0
2023,2021-1455,80.0,74.0,76.0
2023,2021-1456,52.0,48.0,51.0
2023,2021-1457,81.0,76.0,76.0
2023,2021-1458,76.0,73.0,71.0
2023,2021-1459,65.0,58.0,60.0
2023,2021-146,60.0,,60.0
2023,2021-1460,66.0,62.0,61.0
2023,2021-1461,55.0,46.0,50.0
2023,2021-1462,63.0,57.0,62.0
2023,2021-1463,61.0,,56.0
2023,2021-1464,66.0,65.0,72.0
2023,2021-1465,75.0,74.0,70.0
2023,2021-1466,54.0,52.0,58.0
2023,2021-1467,57.0,49.0,52.0
2023,2021-1468,63.0,57.0,64.0
2023,2021-1469,68.0,,63.0
2023,2021-147,66.0,61.0,61.0
2023,2021-1470,48.0,,43.0
2023,2021-1471,59.0,49.0,64.0
2023,2021-1472,66.0,65.0,61.0
2023,2021-1473,56.0,49.0,51.0
2023,2021-1474,67.0,64.0,64.0
2023,2021-1475,74.0,72.0,86.0
2023,2021-1476,81.0,78.0,76.0
2023,2021-1477,75.0,68.0,70.0
2023,2021-1478,66.0,56.0,65.0
2023,2021-1479,68.0,63.0,74.0
2023,2021-148,66.0,65.0,62.0
2023,2021-1480,80.0,,75.0
2023,2021-1481,80.0,76.0,76.0
2023,2021-1482,79.0,,83.0
2023,2021-1483,71.0,69.0,66.0
2023,2021-1484,62.0,61.0,57.0
2023,2021-1485,56.0,,51.0
2023,2021-1486,69.0,67.0,68.0
2023,2021-1487,76.0,,71.0
2023,2021-1488,67.0,,62.0
2023,2021-1489,74.0,67.0,78.0
2023,2021-149,74.0,71.0,85.0
2023,2021-1490,78.0,74.0,73.0
2023,2021-1491,76.0,75.0,71.0
2023,2021-1492,63.0,61.0,58.0
2023,2021-1493,65.0,61.0,66.0
2023,2021-1494,60.0,51.0,74.0
2023,2021-1495,42.0,40.0,37.0
2023,2021-1496,75.0,70.0,70.0
2023,2021-1497,97.0,,93.0
2023,2021-1498,74.0,69.0,76.0
2023,2021-1499,59.0,57.0,54.0
2023,2021-15,72.0,65.0,69.0
2023,2021-150,69.0,63.0,64.0
2023,2021-1500,81.0,74.0,76.0
2023,2021-1501,80.0,76.0,75.0
2023,2021-1502,66.0,56.0,73.0
2023,2021-1503,60.0,50.0,55.0
2023,2021-1504,59.0,50.0,54.0
2023,2021-1505,56.0,52.0,51.0
2023,2021-1506,71.0,61.0,70.0
2023,2021-1507,69.0,67.0,64.0
2023,2021-1508,69.0,68.0,77.0
2023,2021-1509,70.0,,65.0
2023,2021-151,71.0,69.0,77.0
2023,2021-1510,81.0,73.0,76.0
2023,2021-1511,66.0,65.0,61.0
2023,2021-1512,53.0,43.0,48.0
2023,2021-1513,65.0,57.0,67.0
2023,2021-1514,78.0,71.0,73.0
2023,2021-1515,66.0,63.0,61.0
2023,2021-1516,48.0,39.0,57.0
2023,2021-1517,68.0,58.0,63.0
2023,2021-1518,77.0,75.0,72.0
2023,2021-1519,81.0,,95.0
2023,2021-152,75.0,68.0,79.0
2023,2021-1520,53.0,48.0,48.0
2023,2021-1521,80.0,,84.0
2023,2021-1522,99.0,95.0,94.0
2023,2021-1523,72.0,69.0,67.0
2023,2021-1524,60.0,53.0,55.0
2023,2021-1525,80.0,71.0,75.0
2023,2021-1526,73.0,69.0,80.0
2023,2021-1527,67.0,61.0,62.0
2023,2021-1528,74.0,,69.0
2023,2021-1529,79.0,77.0,82.0
2023,2021-153,77.0,73.0,80.0
2023,2021-1530,70.0,62.0,65.0
2023,2021-1531,87.0,85.0,93.0
2023,2021-1532,77.0,74.0,72.0
2023,2021-1533,60.0,51.0,55.0
