starting_year,weekday,level,amount
2023,Tu,Ju,10.0
2023,We,Fr,2.23
2023,Th,Fr,6.38
2023,Tu,So,15.66
2023,Fr,Fr,6.18
2023,Th,Fr,6.97
2023,Su,Se,19.15
2023,We,Fr,13.0
2023,Mo,Ju,6.75
2023,We,Fr,8.26
2023,Mo,Se,3.32
2023,Th,Se,34.38
2023,Tu,Fr,4.41
2023,Fr,Fr,15.57
2023,We,Fr,15.82
2023,Th,Se,14.51
2023,Su,Fr,9.15
2023,Mo,Fr,4.69
2023,Mo,Fr,17.41
2023,Mo,So,15.91
2023,Th,Fr,7.09
2023,Th,Ju,8.36
2023,Fr,Fr,8.37
2023,Th,Fr,19.73
2023,Th,Fr,11.38
2023,We,Ju,11.09
2023,Sa,Ju,33.58
2023,Mo,Se,24.72
2023,Mo,Fr,14.64
2023,Mo,Fr,0.7
2023,Mo,So,23.22
2023,Tu,Ju,14.81
2023,Mo,Fr,13.0
2023,Fr,Fr,3.36
2023,We,Fr,17.93
2023,We,Fr,4.51
2023,Tu,So,25.96
2023,We,Fr,11.38
2023,Mo,Ju,20.81
2023,Mo,Fr,4.97
2023,Fr,Fr,14.25
2023,Mo,Ju,26.66
2023,Mo,Fr,18.98
2023,Fr,Fr,0.11
2023,Tu,Fr,12.77
2023,Tu,Fr,12.53
2023,Fr,Fr,14.98
2023,Tu,Fr,16.61
2023,Tu,Fr,16.78
2023,We,Se,2.38
2023,Tu,So,5.96
2023,Th,Fr,6.05
2023,Tu,So,20.47
2023,Tu,Fr,6.71
2023,Tu,Fr,13.42
2023,We,Se,34.64
2023,Su,Fr,2.26
2023,Th,Se,21.04
2023,Sa,Fr,16.74
2023,We,Fr,3.08
2023,Tu,So,11.94
2023,We,Ju,21.41
2023,We,Fr,8.53
2023,Th,So,21.53
2023,Tu,Fr,10.67
2023,Th,So,19.01
2023,Tu,So,24.48
2023,Th,Fr,7.47
2023,Tu,So,23.43
2023,Mo,Se,17.59
2023,We,Fr,18.92
2023,We,So,1.77
2023,Tu,Fr,19.4
2023,We,Se,18.76
2023,Tu,Fr,1.25
2023,Tu,Fr,6.64
2023,Tu,Ju,6.73
2023,Tu,Ju,16.35
2023,Th,Fr,16.99
2023,Fr,Fr,2.89
2023,Tu,So,9.13
2023,We,So,17.1
2023,Tu,So,21.23
2023,Th,Fr,0.81
2023,Th,Fr,0.93
2023,Mo,So,16.01
2023,Fr,Ju,5.63
2023,We,Ju,10.85
2023,Tu,So,12.84
2023,Tu,Ju,25.99
2023,Tu,Ju,15.1
2023,Tu,Ju,32.51
2023,Tu,Se,38.59
2023,Tu,So,18.58
2023,Tu,So,19.11
2023,Mo,So,0.71
2023,Tu,So,1.64
2023,Th,Fr,8.11
2023,Sa,So,21.82
2023,Mo,Fr,8.0
2023,Th,So,25.8
2023,We,Ju,28.09
2023,Tu,So,15.14
2023,We,Fr,0.28
2023,Fr,Fr,11.03
2023,We,Fr,7.24
2023,Mo,Fr,10.98
2023,Mo,Fr,4.31
2023,Tu,Ju,0.57
2023,Fr,Ju,5.52
2023,We,Fr,11.47
2023,We,Fr,9.25
2023,We,So,23.08
2023,Th,Ju,19.35
2023,Mo,Ju,10.55
2023,We,Fr,17.09
2023,Tu,Fr,4.52
2023,Su,So,11.65
2023,Mo,Fr,0.76
2023,Tu,Se,17.25
2023,Mo,Fr,6.12
2023,Th,So,25.78
2023,Fr,Fr,2.13
2023,Tu,Se,3.25
2023,We,So,2.74
2023,Mo,Fr,18.38
2023,We,Ju,22.26
2023,Th,Ju,28.82
2023,Fr,Fr,13.6
2023,Tu,Se,34.35
2023,We,Fr,12.36
2023,Mo,Fr,19.42
2023,Tu,Fr,17.1
2023,Mo,Fr,18.08
2023,We,Fr,16.55
2023,Th,Fr,14.39
2023,Mo,Fr,16.25
2023,Tu,So,5.82
2023,Tu,Se,1.16
2023,Tu,Ju,3.67
2023,Th,Fr,16.78
2023,Tu,Ju,23.02
2023,Mo,Fr,15.06
2023,Tu,So,24.16
2023,Fr,So,11.94
2023,Th,Fr,5.44
2023,Tu,Fr,8.48
2023,Tu,So,13.18
2023,Mo,So,7.46
2023,Tu,Fr,19.88
2023,We,Fr,11.5
2023,Mo,Fr,11.14
2023,We,Fr,14.77
2023,We,Fr,8.59
2023,Fr,Fr,5.9
2023,Th,Fr,16.71
2023,Tu,Fr,10.28
2023,We,Fr,16.17
2023,Tu,Fr,0.4
2023,Sa,Fr,13.38
2023,Tu,Fr,15.74
2023,Fr,Se,20.87
2023,Su,Fr,17.61
2023,Th,Ju,2.21
2023,Su,Fr,13.83
2023,We,Ju,22.27
2023,Tu,Ju,31.47
2023,Th,Ju,14.56
2023,Th,Fr,18.29
2023,We,Fr,2.76
2023,Tu,So,24.91
2023,We,Se,24.53
2023,Mo,Fr,1.77
2023,Sa,So,22.13
2023,Mo,Fr,4.31
2023,Th,Fr,11.67
2023,Tu,So,12.36
2023,Su,Se,9.73
2023,Fr,So,17.55
2023,We,Fr,12.2
2023,Th,Fr,17.51
2023,We,Ju,3.84
2023,Fr,Se,34.74
2023,Su,So,15.03
2023,Th,Fr,0.07
2023,Fr,Fr,12.22
2023,Tu,Ju,28.87
2023,Mo,Fr,2.19
2023,Su,Fr,2.24
2023,Tu,Ju,29.6
2023,We,Se,10.04
2023,We,Se,38.76
2023,Tu,Fr,18.65
2023,Mo,So,24.34
2023,We,Fr,12.16
2023,Th,Fr,11.52
2023,Tu,Fr,5.99
2023,Tu,Fr,18.33
2023,Sa,Fr,8.76
2023,Th,Se,23.3
2023,Mo,Fr,18.82
2023,Mo,So,0.61
2023,Su,Fr,19.15
2023,We,So,0.06
2023,Tu,Ju,10.93
2023,Th,Fr,17.93
2023,Fr,So,18.19
2023,Tu,Ju,14.74
2023,Fr,So,7.34
2023,Tu,Fr,1.6
2023,Mo,Ju,29.2
2023,We,So,17.76
2023,Th,Fr,19.18
2023,Su,Ju,18.92
2023,Fr,Fr,0.6
2023,We,So,13.66
2023,Th,Ju,25.4
2023,Tu,Fr,6.59
2023,We,Ju,31.43
2023,Tu,Fr,11.92
2023,Th,Fr,11.03
2023,Th,So,4.68
2023,Tu,Fr,1.63
2023,Fr,So,20.5
2023,We,Fr,11.72
2023,Fr,Ju,29.79
2023,We,Fr,12.39
2023,Th,Se,14.01
2023,Fr,Fr,12.96
2023,We,So,16.87
2023,Mo,Fr,17.85
2023,Th,Ju,12.17
2023,Tu,Fr,4.29
2023,We,Fr,0.56
2023,We,Fr,0.13
2023,Tu,Fr,13.55
2023,Fr,Fr,4.33
2023,We,Fr,13.89
2023,Fr,Fr,5.57
2023,We,Ju,4.15
2023,Th,Fr,16.32
2023,Fr,So,9.97
2023,Fr,Fr,12.25
2023,Tu,Se,10.33
2023,Th,Fr,7.93
2023,Mo,Fr,8.95
2023,Mo,Fr,8.25
2023,Mo,So,15.05
2023,Tu,Se,18.0
2023,We,Fr,5.89
2023,Tu,Ju,11.62
2023,Fr,Ju,18.88
2023,Th,Fr,11.34
2023,We,Ju,22.04
2023,Su,Fr,13.34
2023,Tu,Fr,4.17
2023,Tu,Fr,15.56
2023,Tu,Se,19.0
2023,Fr,So,24.92
2023,Mo,So,17.36
2023,Tu,Fr,10.73
2023,Th,Se,24.87
2023,Th,Fr,15.97
2023,Th,Fr,10.37
2023,Tu,Fr,8.71
2023,Su,Se,36.3
2023,Tu,So,3.4
2023,Tu,Ju,10.99
2023,Th,Fr,7.93
2023,Th,Fr,8.26
2023,Th,So,13.4
2023,Mo,Fr,1.57
2023,Tu,So,0.61
2023,Tu,Fr,1.69
2023,We,So,4.39
2023,Th,Fr,1.64
2023,We,Fr,7.39
2023,We,Fr,10.84
2023,We,So,20.76
2023,Tu,Fr,7.92
2023,Su,Ju,16.02
2023,We,Fr,5.75
2023,Mo,Ju,20.48
2023,Th,Fr,7.94
2023,Tu,Fr,10.01
2023,Mo,Fr,19.71
2023,We,Fr,5.18
2023,Mo,So,10.52
2023,We,So,15.39
2023,Tu,Fr,19.34
2023,Th,Fr,0.61
2023,Th,Fr,8.16
2023,Th,Se,29.52
2023,Tu,So,20.61
2023,Mo,Fr,0.54
2023,Fr,Fr,13.33
2023,We,Fr,3.42
2023,Su,Fr,5.09
2023,We,Fr,3.86
2023,Fr,So,18.55
2023,Tu,Fr,12.39
2023,Fr,Ju,4.65
2023,Th,So,8.64
2023,Tu,Fr,7.43
2023,Fr,Ju,33.23
2023,Tu,Fr,14.35
2023,Sa,So,11.3
2023,Mo,So,16.39
2023,Tu,Fr,5.97
2023,Fr,Ju,19.74
2023,Su,Fr,18.88
2023,Fr,Fr,10.51
2023,Fr,Fr,3.58
2023,Mo,Ju,18.87
2023,Mo,So,16.5
2023,Su,Ju,8.84
2023,Sa,Fr,19.19
2023,We,So,11.47
2023,Tu,Fr,14.09
2023,Tu,Se,30.67
2023,Mo,So,14.71
2023,Th,Fr,10.25
2023,Th,Fr,17.19
2023,Mo,Fr,4.49
2023,Mo,Ju,29.97
2023,Tu,Ju,16.4
2023,Th,So,14.72
2023,We,Fr,0.96
2023,We,Fr,8.31
2023,Tu,Fr,9.49
2023,Tu,Fr,3.17
2023,Mo,Ju,13.06
2023,Th,Fr,10.9
2023,Th,Ju,4.3
2023,We,Fr,12.35
2023,We,So,20.79
2023,Th,Fr,17.83
2023,Th,Se,40.05
2023,We,Fr,3.17
2023,Fr,Fr,4.03
2023,Fr,So,12.69
2023,We,So,18.7
2023,Fr,Fr,9.74
2023,We,So,20.67
2023,Mo,So,23.58
2023,Tu,Se,4.18
2023,We,Se,13.55
2023,Th,Fr,16.61
2023,Fr,Fr,13.87
2023,Mo,Ju,11.49
2023,Tu,Fr,19.36
2023,Tu,So,14.74
2023,We,So,6.26
2023,We,So,19.22
2023,Sa,Ju,30.39
2023,Su,Fr,15.07
2023,We,Fr,2.35
2023,Mo,Fr,14.44
2023,We,Se,9.34
2023,Th,Fr,14.7
2023,We,Fr,6.87
2023,Th,Fr,6.59
2023,We,Fr,19.31
2023,Mo,Fr,8.33
2023,Mo,So,20.5
2023,Mo,Fr,17.31
2023,Th,Fr,16.32
2023,Fr,Fr,2.66
2023,We,Fr,18.8
2023,Th,Fr,19.89
2023,We,So,21.41
2023,Fr,Fr,2.09
2023,Tu,Se,24.35
2023,Mo,Fr,5.22
2023,We,Ju,0.02
2023,Fr,Fr,5.32
2023,Th,Fr,7.25
2023,We,Fr,19.24
2023,Fr,Se,3.93
2023,Fr,Fr,17.19
2023,Mo,Fr,11.34
2023,Th,So,12.01
2023,Mo,So,13.28
2023,Su,Fr,3.13
2023,Fr,So,3.74
2023,Tu,So,21.32
2023,Mo,So,9.47
2023,We,Ju,1.42
2023,Mo,Fr,11.53
2023,Tu,So,6.1
2023,Fr,So,25.9
2023,Mo,Fr,4.58
2023,Tu,Se,5.8
2023,Su,Fr,9.72
2023,We,Se,19.98
2023,Sa,So,15.82
2023,Th,Ju,6.41
2023,Fr,So,13.81
2023,Th,Ju,6.32
2023,We,So,11.92
2023,Fr,Fr,11.7
2023,We,So,12.21
2023,Mo,So,14.03
2023,Tu,Se,33.53
2023,Fr,Fr,18.63
2023,Mo,Se,10.0
2023,Sa,Fr,13.69
2023,We,Fr,15.89
2023,Su,Fr,9.5
2023,Mo,Fr,13.25
2023,Tu,Fr,17.33
2023,Tu,Fr,3.99
2023,Th,Fr,2.68
2023,We,Fr,2.2
2023,Tu,Ju,10.2
2023,Tu,Fr,10.76
2023,Fr,Ju,8.78
2023,Th,So,24.96
2023,Fr,Fr,17.63
2023,Tu,Fr,3.39
2023,Fr,Fr,16.8
2023,Mo,Ju,21.83
2023,Tu,Fr,7.97
2023,Tu,So,15.93
2023,We,So,17.12
2023,Th,Fr,2.22
2023,We,Fr,15.32
2023,Tu,So,0.23
2023,Su,Fr,0.88
2023,We,Fr,0.56
2023,We,Fr,15.69
2023,Sa,Fr,12.68
2023,Mo,So,0.37
2023,Fr,Ju,15.24
2023,Tu,Fr,3.27
2023,Tu,Fr,0.07
2023,Mo,So,16.28
2023,Th,Ju,21.94
2023,We,Fr,10.7
2023,Tu,So,6.28
2023,We,Fr,4.83
2023,Tu,Se,22.63
2023,Mo,Ju,27.31
2023,Tu,So,21.17
2023,Th,Ju,16.44
2023,Tu,Fr,8.31
2023,We,Fr,4.82
2023,Th,So,7.17
2023,We,Ju,31.81
2023,Th,Fr,3.78
2023,Th,Ju,19.12
2023,Tu,Fr,3.63
2023,Tu,Fr,17.69
2023,We,So,9.46
2023,We,Fr,19.04
2023,Tu,Fr,7.95
2023,Th,Fr,8.04
2023,Th,Fr,15.55
2023,Mo,Fr,16.76
2023,Mo,So,6.84
2023,Th,Fr,8.36
2023,Fr,Se,19.39
2023,Th,Se,22.58
2023,We,Ju,7.35
2023,We,Fr,1.6
2023,Fr,Fr,10.76
2023,Mo,So,8.18
2023,Fr,Ju,11.95
2023,Fr,Fr,10.98
2023,Tu,Fr,11.2
2023,Tu,Fr,6.45
2023,Su,Fr,15.2
2023,Mo,Fr,3.29
2023,Tu,So,2.46
2023,We,So,4.46
2023,Fr,Ju,3.03
2023,Th,Fr,7.4
2023,Tu,Fr,17.34
2023,We,So,1.38
2023,We,So,21.38
2023,Fr,Fr,2.5
2023,Su,Se,2.3
2023,We,Fr,9.68
2023,Fr,So,11.05
2023,We,Ju,17.8
2023,Mo,Fr,12.7
2023,Fr,Fr,12.54
2023,Tu,So,0.73
2023,Th,Ju,24.57
2023,Mo,Fr,5.71
2023,Tu,So,25.93
2023,We,Ju,26.53
2023,Fr,Fr,7.51
2023,Mo,Fr,19.35
2023,We,Fr,6.46
2023,Sa,Ju,24.38
2023,Tu,Se,6.74
2023,Mo,Fr,14.21
2023,Tu,Ju,0.41
2023,We,Fr,15.1
2023,Th,Fr,2.54
2023,We,Fr,17.33
2023,Fr,Ju,28.8
2023,We,So,15.11
2023,Fr,Fr,13.11
2023,We,Fr,9.43
2023,Fr,Fr,3.5
2023,Th,Fr,19.58
2023,Tu,Fr,11.58
2023,We,Ju,9.71
2023,Tu,Fr,3.71
2023,Mo,Se,17.98
2023,Tu,Fr,1.31
2023,Fr,So,8.0
2023,Mo,So,24.73
2023,Su,Ju,27.23
2023,Tu,Fr,16.99
2023,We,Fr,18.7
2023,Th,So,2.66
2023,We,So,17.5
2023,Tu,Fr,3.63
2023,We,Fr,1.53
2023,We,Ju,24.37
2023,Th,So,5.56
2023,We,Fr,3.95
2023,Tu,Fr,19.91
2023,Tu,Fr,10.11
2023,Mo,Fr,0.0
2023,Tu,So,23.48
2023,Th,Fr,14.9
2023,Mo,Fr,17.37
2023,Fr,So,22.66
2023,Th,Fr,4.31
2023,Mo,Fr,10.47
2023,Fr,Ju,22.77
2023,Tu,So,13.17
2023,Tu,Fr,3.84
2023,Mo,Fr,7.8
2023,Mo,Fr,12.75
2023,Mo,Ju,14.68
2023,Th,Fr,0.84
2023,We,Fr,6.86
2023,Tu,Fr,6.7
2023,Fr,Fr,17.35
2023,We,Fr,11.3
2023,Th,Ju,22.92
2023,Th,So,16.96
2023,We,Se,10.56
2023,We,Ju,32.22
2023,Tu,Ju,31.85
2023,Th,Se,41.42
2023,Mo,Fr,13.85
2023,We,Ju,9.56
2023,Th,Se,38.21
2023,Th,So,20.17
2023,Tu,So,9.13
2023,We,Fr,13.52
2023,Tu,Fr,10.71
2023,Mo,Se,6.43
2023,Th,Fr,7.25
2023,We,Fr,7.72
2023,Sa,Fr,8.29
2023,Th,So,20.01
2023,Su,So,5.99
2023,Tu,So,0.44
2023,We,Fr,18.55
2023,Su,Ju,27.01
2023,Th,So,3.09
2023,Tu,So,3.08
2023,We,Fr,17.63
2023,Th,Fr,14.75
2023,We,Fr,9.88
2023,Mo,Fr,17.47
2023,We,So,16.26
2023,Su,So,25.89
2023,We,So,17.08
2023,Tu,So,20.57
2023,Tu,Ju,3.94
2023,Mo,Fr,0.76
2023,Fr,Fr,19.44
2023,Th,So,21.98
2023,Th,Fr,6.45
2023,Fr,Ju,8.25
2023,Fr,Fr,1.04
2023,We,So,7.28
2023,Tu,Ju,17.73
2023,Tu,Ju,26.23
2023,Tu,Fr,12.47
2023,We,Fr,11.47
2023,We,Fr,18.55
2023,We,Se,12.78
2023,Mo,Fr,10.88
2023,Th,Fr,17.21
2023,Mo,Fr,15.47
2023,Tu,So,19.0
2023,Tu,Ju,22.61
2023,Fr,So,19.63
2023,Tu,Fr,14.51
2023,We,Fr,19.55
2023,Fr,Fr,8.58
2023,We,Fr,3.12
2023,Tu,Fr,3.47
2023,Th,Ju,31.58
2023,Fr,Fr,13.56
2023,Sa,Ju,15.24
2023,Tu,Fr,16.7
2023,Th,Fr,8.98
2023,Sa,Fr,12.76
2023,Th,So,17.33
2023,Th,Fr,8.15
2023,Th,Fr,7.79
2023,Fr,Fr,6.69
2023,Tu,Fr,8.67
2023,We,So,8.79
2023,Tu,So,17.65
2023,We,Fr,19.97
2023,Tu,Ju,29.78
2023,Tu,Fr,15.78
2023,Fr,So,15.53
2023,We,So,12.29
2023,Mo,Fr,6.35
2023,We,Fr,17.16
2023,Tu,Fr,16.04
2023,Mo,So,1.42
2023,We,Fr,10.2
2023,We,Fr,2.03
2023,Tu,Fr,2.54
2023,Fr,Fr,0.62
2023,We,So,21.9
2023,We,Fr,11.18
2023,We,Fr,12.62
2023,We,Se,31.94
2023,Th,Fr,1.99
2023,Th,Fr,17.62
2023,Su,Ju,16.82
2023,Mo,Fr,2.71
2023,Mo,Fr,6.62
2023,Fr,Fr,19.59
2023,Th,Fr,6.02
2023,Mo,Fr,7.34
2023,Fr,So,4.42
2023,Mo,So,24.8
2023,We,So,3.53
2023,Tu,Fr,15.65
2023,Th,Fr,4.99
2023,Tu,Fr,7.89
2023,We,Fr,8.01
2023,We,Fr,6.9
2023,Th,Se,9.94
2023,Th,Se,6.86
2023,Th,Fr,12.24
2023,Tu,So,22.02
2023,Th,So,1.61
2023,Th,Fr,17.68
2023,Sa,So,5.11
2023,Th,Fr,14.06
2023,Fr,So,2.34
2023,We,Fr,1.25
2023,We,So,14.85
2023,Fr,So,23.38
2023,Mo,Fr,9.07
2023,Tu,So,12.71
2023,Mo,So,4.04
2023,Th,Fr,19.41
2023,Tu,Se,41.69
2023,Fr,Fr,18.82
2023,Su,Se,26.65
2023,Tu,Fr,5.69
2023,Mo,Fr,2.26
2023,Th,Ju,23.24
2023,Tu,Ju,11.87
2023,Th,Fr,10.77
2023,We,So,10.21
2023,Fr,Se,18.35
2023,Tu,Fr,4.03
2023,We,Ju,2.43
2023,We,Fr,11.96
2023,Mo,Fr,11.27
2023,Mo,Fr,13.72
2023,Th,So,24.53
2023,Th,So,2.92
2023,Mo,Ju,23.04
2023,Th,Fr,8.27
2023,We,Fr,7.73
2023,Tu,Fr,15.43
2023,Th,So,19.32
2023,We,Fr,14.19
2023,Th,Fr,17.74
2023,Th,Fr,5.35
2023,Fr,Se,19.44
2023,Th,Fr,4.39
2023,We,Fr,9.24
2023,Mo,Ju,15.49
2023,Fr,So,9.58
2023,Tu,Fr,4.95
2023,We,Fr,10.47
2023,We,Fr,15.05
2023,We,Fr,9.79
2023,Su,Fr,17.41
2023,Th,Fr,1.89
2023,Su,Fr,11.72
2023,Tu,Fr,14.88
2023,Tu,So,18.45
2023,Th,Fr,17.22
2023,Tu,Fr,10.56
2023,Sa,Ju,29.22
2023,We,Fr,4.47
2023,Tu,Fr,0.35
2023,We,Fr,2.72
2023,Tu,So,4.9
2023,We,Se,30.23
2023,Tu,Fr,1.54
2023,Mo,Ju,8.95
2023,We,Se,23.6
2023,Tu,Fr,6.3
2023,We,Fr,4.03
2023,Su,So,18.72
2023,Tu,Fr,5.84
2023,Tu,Fr,15.29
2023,Tu,Ju,20.99
2023,We,Fr,7.21
2023,We,Fr,8.41
2023,Mo,Ju,9.19
2023,Tu,So,10.19
2023,Tu,Ju,14.83
2023,We,Ju,14.59
2023,We,Fr,10.54
2023,We,So,25.6
2023,Mo,Ju,32.09
2023,Tu,Fr,3.51
2023,Fr,So,15.31
2023,Tu,Fr,13.23
2023,Th,Ju,28.8
2023,Tu,So,2.41
2023,We,Fr,1.73
2023,We,Fr,10.24
2023,Mo,Se,19.39
2023,Th,Fr,3.7
2023,Th,Fr,4.27
2023,We,So,10.72
2023,Tu,Ju,5.33
2023,Mo,Ju,22.65
2023,Mo,So,7.0
2023,We,So,16.07
2023,We,Fr,5.91
2023,Mo,Se,39.16
2023,We,Fr,1.86
2023,Tu,Fr,18.0
2023,Fr,So,8.01
2023,Th,So,2.21
2023,Th,Fr,17.49
2023,Tu,Fr,8.0
2023,We,Fr,3.37
2023,Tu,So,7.88
2023,Fr,Fr,0.29
2023,Fr,Fr,3.23
2023,Sa,So,22.74
2023,Th,Fr,6.34
2023,Th,Fr,18.91
2023,Th,Fr,19.61
2023,Mo,Fr,10.0
2023,Mo,Fr,9.68
2023,Sa,Fr,3.19
2023,Mo,Fr,0.71
2023,We,Ju,12.75
2023,Tu,So,18.14
2023,Fr,So,19.38
2023,Tu,Fr,10.83
2023,Tu,So,10.63
2023,Tu,Ju,32.18
2023,We,Fr,7.64
2023,Th,Ju,2.19
2023,Fr,Ju,3.39
2023,Th,Fr,1.43
2023,Th,Fr,3.39
2023,Mo,Fr,5.75
2023,Sa,Fr,0.34
2023,Th,Fr,1.12
2023,Mo,Fr,13.99
2023,Tu,Fr,14.07
2023,We,So,3.36
2023,We,Fr,8.7
2023,Tu,Ju,13.04
2023,Su,Fr,5.53
2023,Tu,Ju,4.81
2023,Th,Se,30.01
2023,Tu,Fr,11.36
2023,Tu,Fr,18.1
2023,Mo,Fr,12.66
2023,Tu,Se,23.72
2023,Su,Ju,22.33
2023,Th,So,3.46
2023,Tu,Fr,3.07
2023,Tu,Ju,21.17
2023,Fr,Fr,19.27
2023,We,Fr,11.99
2023,Th,Fr,0.55
2023,Th,Fr,15.84
2023,Mo,Fr,0.06
2023,We,Fr,4.37
2023,Th,Fr,16.95
2023,Tu,Fr,11.28
2023,Mo,So,13.8
2023,Fr,So,11.2
2023,We,Fr,5.19
2023,We,Fr,5.03
2023,Fr,Fr,9.1
2023,Tu,Fr,1.69
2023,We,Fr,8.42
2023,Th,Fr,4.65
2023,Fr,So,14.5
2023,Th,Fr,2.2
2023,Th,Se,27.3
2023,We,Ju,2.63
2023,We,Fr,14.08
2023,Th,Se,26.13
2023,We,So,7.93
2023,Mo,So,0.56
2023,Su,Fr,17.81
2023,Fr,Fr,15.1
2023,Tu,Fr,9.01
2023,Tu,Ju,1.33
2023,Th,Fr,9.56
2023,Fr,So,18.99
2023,Su,Fr,13.47
2023,Tu,Fr,10.99
2023,Fr,Se,39.47
2023,Tu,Ju,24.32
2023,Tu,So,24.88
2023,Th,Ju,22.12
2023,We,Fr,14.75
2023,We,Fr,3.99
2023,We,Ju,6.23
2023,Fr,Fr,13.22
2023,Th,Fr,13.35
2023,Tu,So,19.1
2023,Th,So,18.84
2023,Th,Fr,16.1
2023,We,Ju,28.1
2023,Tu,Fr,18.53
2023,Mo,Fr,6.44
2023,Mo,So,14.21
2023,Th,Fr,9.58
2023,Th,Fr,6.15
2023,We,So,3.46
2023,Th,So,12.1
2023,Th,So,1.72
2023,We,Fr,13.85
2023,Th,Fr,18.16
2023,We,Se,8.75
2023,Tu,Fr,14.1
2023,Th,Se,19.64
2023,Tu,Fr,9.31
2023,Mo,Ju,12.76
2023,Tu,Fr,2.72
2023,Mo,Ju,3.03
2023,Mo,So,5.85
2023,Mo,So,18.35
2023,We,Fr,4.51
2023,We,Fr,10.8
2023,Tu,Fr,14.35
2023,Fr,So,8.04
2023,Tu,Fr,12.94
2023,We,Fr,11.67
2023,Th,Fr,10.55
2023,Fr,Ju,28.83
2023,Tu,Fr,7.01
2023,Th,Fr,16.3
2023,Fr,Fr,2.33
2023,Th,Fr,0.43
2023,Mo,Fr,13.12
2023,Tu,Fr,19.72
2023,Tu,Se,35.58
2023,Mo,So,18.33
2023,Mo,Fr,15.11
2023,Mo,Fr,10.37
2023,Tu,Fr,5.89
2023,We,Fr,10.24
2023,Tu,Fr,1.43
2023,Th,Fr,12.78
2023,Su,Fr,8.55
2023,We,Ju,27.4
2023,Th,Fr,19.71
2023,We,So,3.76
2023,Tu,So,6.94
2023,Mo,Fr,6.55
2023,Fr,Fr,14.5
2023,Tu,Ju,32.06
2023,Su,Ju,25.66
2023,Mo,So,5.38
2023,Tu,So,1.79
2023,Fr,Fr,17.34
2023,Su,Fr,15.69
2023,Mo,So,12.96
2023,Mo,Fr,14.53
2023,Fr,Ju,16.43
2023,Mo,Se,33.53
2023,Mo,Fr,8.28
2023,We,Fr,19.68
2023,Mo,Ju,5.93
2023,We,Fr,19.54
2023,Th,Fr,1.85
2023,We,Fr,15.19
2023,Tu,So,25.34
2023,Su,Fr,11.22
2023,We,Fr,11.5
2023,Fr,So,12.35
2023,We,Se,6.09
2023,Tu,Fr,13.33
2023,Mo,Fr,16.85
2023,We,So,9.74
2023,We,Ju,4.56
2023,Tu,Fr,14.4
2023,Su,Fr,19.7
2023,Th,Ju,21.02
2023,We,Se,21.51
2023,Mo,Fr,18.47
2023,Mo,Se,9.71
2023,Th,Fr,11.64
2023,Tu,Fr,17.92
2023,Th,Ju,3.76
2023,We,So,23.32
2023,Th,Fr,10.02
2023,We,Se,31.32
2023,Su,Fr,17.05
2023,We,Fr,3.71
2023,Su,Fr,2.39
2023,We,Fr,17.91
2023,Th,Ju,6.7
2023,Fr,So,0.84
2023,We,Ju,16.87
2023,Mo,Fr,16.23
2023,We,Fr,18.67
2023,Tu,Fr,6.88
2023,Tu,Fr,1.85
2023,Tu,Fr,9.86
2023,Mo,Fr,11.58
2023,We,Fr,2.94
2023,Tu,Fr,16.55
2023,We,Fr,4.52
2023,Th,Ju,4.38
2023,Su,Ju,11.28
2023,Mo,So,18.04
2023,Su,Fr,6.44
2023,We,Fr,11.93
2023,Tu,Fr,13.66
2023,Mo,Se,38.0
2023,Tu,Fr,8.03
2023,Tu,Ju,21.24
2023,Tu,Fr,14.72
2023,We,Ju,30.34
2023,Tu,Se,0.01
2023,Mo,Fr,9.92
2023,Su,Fr,1.68
2023,Th,Se,27.83
2023,Tu,Se,5.13
2023,Fr,Fr,18.92
2023,We,Fr,17.13
2023,We,Fr,19.4
2023,Th,Ju,10.42
2023,We,Fr,13.91
2023,Th,Fr,9.78
2023,Th,Fr,12.81
2023,Tu,Fr,14.04
2023,Th,So,17.61
2023,Tu,Fr,2.23
2023,Fr,Fr,4.42
2023,Th,So,18.94
2023,Mo,So,13.26
2023,Tu,Fr,12.77
2023,We,Fr,3.51
2023,Mo,So,19.13
2023,Th,Fr,14.12
2023,Fr,So,12.9
2023,We,So,13.73
2023,We,Fr,19.52
2023,Tu,Fr,15.1
2023,Mo,Fr,6.99
2023,Mo,Ju,11.53
2023,We,Se,17.39
2023,Mo,Fr,17.91
2023,Th,Fr,13.47
2023,Fr,Fr,8.51
2023,Th,Fr,7.99
2023,We,Fr,6.24
2023,Tu,So,15.54
2023,Th,Fr,13.06
2023,Mo,So,24.88
2023,We,So,2.91
2023,We,Fr,2.69
2023,Tu,So,17.52
2023,We,Fr,17.65
2023,Fr,Fr,2.18
2023,We,Ju,10.81
2023,Sa,Fr,0.85
2023,We,Fr,17.99
2023,We,Fr,15.48
2023,Mo,Ju,29.93
2023,We,So,23.14
2023,We,So,5.88
2023,Mo,Ju,30.72
2023,We,Fr,4.03
2023,Tu,Fr,12.11
2023,Th,So,1.21
2023,Tu,Se,34.15
2023,We,So,21.47
2023,Tu,So,11.44
2023,We,Fr,18.06
2023,Th,Ju,10.91
2023,Mo,Fr,5.37
2023,We,Fr,9.67
2023,Th,Ju,21.14
2023,Fr,So,19.76
2023,Tu,Fr,11.46
